entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;jumlah_teks_untuk_sentimen;sentiment_score;sentimen_confidence
jl ciliwung || jl ciliwung no 1;Jl ciliwung;5;1;Jl. Ciliwung No.1;Kota Bandung;Toko Audio Mobil;terlalu banyak jalan menuju arah jln ciliwung;1;-1;Rendah
jok motor ag j team || gg kubang sari vii gg flamboyan no 44;Jok Motor (AG J_team);4,9;129;Gg. Kubang Sari VII Gg. Flamboyan No.44;Kota Bandung;Toko Suku Cadang Motor;Ganti kulit jok di AG jok Jatim mantap, banyak pilihan jenis bahan, ada bahan Mbtech carera, harga murah menurut saya dengan hasilnya yg bagus dan rapih🤩🤩🙏 Terim kasih mas ||| Alhamdulillaah pengerjaan rapi dan bisa konsultasi dulu sebelum dibuat. Ada busa biasa & busa latex, kulit jok pun bervariasi dari yg biasa hingga mbtech carrera yg paling premium. Kulit jok mbtech carrera tanpa jahitan 200rb + busa latex sambungan 120rb total jadi 320rb. Harga yg pas untuk dapat jok premium yg nyaman ||| Kulit lapisan joknya bawa sendiri. Kesini jadi ganti lapisan jok + tambah busa, total harganya 120 ribu. Mantap pokoknya hasil pengerjaannya, kelas dunia 🔝🌏 Semangat terus a 👍 ||| Alhamdulillah sudah selesai pergantian jok motor yang sudah rusak langsung terima beres walaupun harus menunggu tetapi hasil tidak mengecewakan.👍 Terimakasih toko #tempatcustomjokmotor ||| Pengerjaan dan jahitan rapih, rekomen buat ganti dan modif jok motor, kebetulan bawa bahan sendri, tinggal di jahit aja jok nya rada di bentuk biar looknya jadi cakep;5;1;Tinggi
jok motor mr modifiers || jl pungkur no 182;Jok Motor MR Modifiers;4,7;115;Jl. Pungkur No.182;Kota Bandung;Grosir aksesori mobil;Very satisfied. Dari 3 bengkel jok yang saya datengin, bengkel ini doang yang sanggup ngerjain custom sesuai keinginan. Worth antara harga dan kualitas hasil. ||| Hasilnya bagus, rapih & enakeun pisan. Pelayanan ok banget sampe dipinjemin jok karena pengerjaan sampe sore hasilnya optimal. Mantap pokonya recomend buat yg mau ganti kulit jok, banyak pilihannya juga. ||| Waktunya upgradee jok motor setelahhh kulitnya di Cakarin timmy terus, Pake Bahann kulit dari Jok motor mr yanggg Bahannya kuat dan anti cakaran kucinggg, mantapp hatur nuhunnn ||| Asli rapih jahitan nya. Pemasangan terhitung cepat. Bahan tebal dan bervariasi corak nya. Mantap pokoknya. ||| Hasilnya bagus, rapih dan harga nya terjangkau lebih murah dari harga yg lain keren lah;5;1;Tinggi
joker variasi modifikasi motor bandung rek bca 0176 a n andre wiguna selain nama ini palsu || jl sukamaju no 45;JOKER Variasi + Modifikasi motor Bandung. Rek BCA: . . . . 0176. a/n. Andre Wiguna (selain nama ini palsu).;4,2;321;Jl. Sukamaju No.45;Kota Bandung;Bengkel Sepeda Motor;Pelayanan OK. Saya meninggikan stang Yamaha R15 agar tidak pegal. Hasilnya keren 👍 ||| Harga dan kualitas barang cukup baik. Bisnis owner juga cukup komunikatif dalam memberikan saran dan pilihan produk yang mereka miliki. Sangat disayangkan, proses pengerjaan cukup lama hanya untuk memasang frame slider dan lampu sorot tambahan. Perlu waktu kira-kira 3 jam saat itu utk kedua item yang saya beli. Padahal saat awal mulai dikerjakan, tidak terlalu banyak pelanggan lain. ||| Dr Jakarta jauh jauh kesini sblum ke Malang. Butuh Holder phone tpi sklian nambah variasi lain. Pak Andre, ibu dan masnya ramah bgt. Pegawai pegawainya jg santun. Smpt was was tkt dibego begoin tp sy disambut ramah dan dikasih tau apa apa yg baik. Gak nyangka temannya Pak Peter dr Zone Modified Project yg jawara modif contest Honda. Masya Allah, sukses selalu Joker Variasi, semoga berkah dan bs besar usahanya 🙏🏻🔥👍🏻👍🏻👍🏻👍🏻 ||| Pelayanannya memuaskan dan ramah menjawab segala pertanyaan dan keraguan pelanggan. Kecepatan pengerjaan juga sangat mantap, tidak lama langsung beres. Sangat dianjurkan datang ke sini untuk variasi motor. Saya ganti roda/velg dan ban Mio Sporty di sini, rapi pengerjaannya dan apik tampangnya. ||| Mantap... fast respon, ramah & slalu ngasih tau solusi/resiko jdi ga asal jeplak pasang mantap. Pasang dudukan plat depan utk CBR 150 K45R yg solusi terakhir & aman di pasang di spakbor karna utk CBR ini gada dudukan yg aman kalau ditaro dibawah lampu depan;5;1;Tinggi
jta motorwork || jl cihampelas no 193 a;JTA motorwork;3,9;19;Jl. Cihampelas No.193 A;Kota Bandung;Bengkel Sepeda Motor;"Seminggu yang lalu saya melakukan service dan ganti oli disini, tapi setelah selesai ternyata timbul suara kencang di motor saya padahal sebelumnya tidak sekencang itu, pihak bengkel bilang kalau nnti harus ganti gear motor karena sudah bersuara dan bilang nanti kesini lagi saja, seminggu kemudian saya ke bengkel lain yg memang lebih besar untuk ganti gear yang di maksud, dan pas di bongkar ternyata yang menyebabkan motor saya bersuara bukan itu, tapi ada salah satu komponen penting yang tidak di pasang kembali oleh pihak bengkel tersebut dan itu sangat membahayakan, sampai2 orang bengkel yg saya datangi ini menanyakan “sebelumnya di bongkar dimana? Aneh bgt bisa ga di pasang untung masih bisa jalan juga, dan pasti ini akan merusak komponen yg lain”. Apakah ini disengaja ataupun tidak tolong untuk lebih teliti dan profesional lagi, jangan sampai mengecewakab pelanggan. ||| jelekk banget, ga bener service motornyaaa ga bakal benerin motor disini lagi ||| Kaya yg ganiat buka bengkel, yg bnr aja mahal tp ga teliti ||| Bengkel motor recommended, crew nya ramah, pengerjaannya apik. *thumbs up* ||| Pelayanannya bagus sih, banyak nawarin jga, tapi pas udh beres jadi merasa kecewa karena harga yg bisa di bilang agak mahal dari bengkel yg lain terus teknisinya kurang teliti dari segi pemasangan sparepart dan baut"" yg gak dipasang semula. Kecewa dari sananya sih. Terima kasih.";5;-1;Tinggi
jual beli laptop di bandung hatena retech || jl griya sukaati no 13;Jual-Beli Laptop di Bandung (Hatena ReTech);4,9;59;Jl. Griya Sukaati No.13;Kota Bandung;Toko Komputer Bekas;"tempat laptop second seri-seri baru terbaik, selalu di kasih garansi personal jadi beli disini tenang, kalau ada keluhan gampang klaim, seller laptop second terbaik di bandung, Recommended ,,👍 ||| beli laptop disni nyaman, tenang, di jelaskan secara detail, mantap pokonya pelayanan terbaik kualitas terbaik👍 ||| Pertama kali beli laptop dari sini, barang aman, pengiriman oge cepet, semogaa aweetttt ||| Toko paling rekomended gak sia sia udah beli 10 dari toko ini, selain ramah juga selalu kasih bonus buat pembeli terimakasih pokonya terbaik😍 ""belum ganteng kalo belum beli laptop disini cees"" ||| Kalo laptop kamu bermasalah, tenang aja ada garansi 1 bulan kok, kalo lebih dari sebulan masih bisa service ada biasanya tapi ga semahal di tempat"" lain";5;1;Tinggi
jual beli laptop ipad bekas jendela cahaya store || jl jatihandap timur no 22 rt 05 rw 09;Jual Beli Laptop Ipad Bekas - Jendela Cahaya Store;5;1;Jl. Jatihandap Timur No.22, RT.05/RW.09;Kota Bandung;Toko Komputer Bekas;Recomendedddd buat jual laptop bekas cepettt ✨;1;1;Rendah
jual beli laptop notebook macbook bekas di bandung || ruko jl saturnus raya no 46;Jual Beli Laptop Notebook Macbook Bekas di Bandung;3,9;60;Ruko, Jl. Saturnus Raya No.46;Kota Bandung;Toko Komputer Bekas;"sudah sampai tempat tujuan taunya laundry. pas ditelepon, panggilan dialihkan. bingung yg bgini kok dipertahankan oleh Google di Google map. andai report ini dibaca oleh pihak Google, alangkah baiknya klo google melakukan pemulihan atas alamat-alamat yg tidak real berdasarkan report agar usernya bisa terbantu mengidentifikasi mana alamat real dan mana alamat palsu. fungsi g maps kan pencarian alamat bukan hal lainnya, pas baca komen di bawah ts minta telpon n janjian, tpi ditelpon g bisa. dodol kan. ||| Bagus, orangnya ramah + gercep pokoknya Walaupun rumah saya jauh mau cod ditengah"",. Gak ngecewain lah pokoknya Rekomendasi bgt Sukses selalu lah pokoknya ||| Jadi, ini pengalaman pertama saya jual laptop. Dan tempat ini rekomended banget sih! Puas banget ngejual laptop bekas saya disini. Udah mah bisa COD an di masa pandemi gini, terus mas/mba nya ga banyak neko2 langsung jadi.. Sukses terus buat ke depannya! ||| Saran saya, tolong berikan alamat dgn jelas.. Jujur dan hargai pembeli gan. Kasihan mereka yg datang dari jauh tapi pas ente di kontak malah ga ada respon. Nomor dialihkan terus, sms tidak dibalas Juga mohon berikan spanduk atau tanda yg menandakan toko ente beroperasi gan, makasih Saya Bintang lima karena menurut saya ketika pelanggan kecewa memberikan bintang 1 itu sudah terlalu mainstream Sukses terus ya gan, semangat!!! ||| Alamat fiktif. Saya k lokasi namun tidak mnmukan Toko tersebut. Setelah bertanya dgn org sekitar Banyak pengalaman serupa dari pengguna gmaps yang tertipu Dan tidak mnmukan Toko yg dmksud. Mohon pihak Google menghapus Toko ini dri map. Tks";5;-1;Tinggi
jual beli tv bandung bandung elektronik || jl cakradireja no 197 18b;Jual Beli TV Bandung (Bandung Elektronik);4,2;37;Jl. Cakradireja No.197-18B;Kota Bandung;Perusahaan elektronik;"Berlangganan beli tv disini lebih aman kalo orang selewat saya sering ketipu mau komplain ga bisa.. walo garansi 7 hari tapi cuma toko ini yang berani kasih garansi harga lebih murah dari marketplace 😍 ||| PARAH !!! Utk yg akan datang kesini pertimbangkan kembali, jgn buta dgn slogan ; JUAL TV BEKAS BERKUALITAS EX PENGGADAIAN KONDISI MULUS BERSEGEL DAN BERGARANSI Saya beli tv disini gak sampe 5 bln tv udh jadi bangke Tiba2 layar bergaris biru (seperti di foto) lalu layar gelap mati total tdk tampil gambar apapun..BLANK !!! Saya coba hubungi owner ini via WA Namun jawabannya hanya menyarankan dibawa ke service center utk diperbaiki, tdk ada solusi apa2 Lalu saya coba tanya ke ownernya lagi, Bisa tukar tambah gak, ini tv dihargai brp Rp? Jawabannya tdk terima tv rusak Damn..padahal ini tv rusak beli dari situ Besoknya saya datangi toko servis elektronik yg saya kenal..oleh beliau disarankan ganti layar krn setelah dibongkar lalu dicek, ternyata tv tersebut sudah tdk bersegel karena ini tv bekas bongkaran (tv mati yg diakali) makanya gak bisa bertahan lama Pantesan ini toko cuma berani kasih garansi 1 minggu..oh ternyata begini mainnya Ngeri bos, ngeriiii Masih berani beli barang disini??? ||| Pelayanan owner nya tidak ramah. Garansi 7 hari dan bisa dijual lagi ke dia Faktanya si owner suruh jual ke tmpat lain. ||| parah.. beli tv disini cuma tahan sampe 3 bulan.. mending pelayanan nya bagus.. eh tau nya begitu ||| Jelek banget barangnya, jangan beli disini deh, murah emang tapi tetep aja ujung2nya lebih mening beli baru, komplen juga susah orangnya ilang2an, hati2 deh beli disini daripada nyesel";5;-1;Tinggi
juara laptop || jl tata surya no 58;Juara Laptop;5;4;Jl. Tata Surya No.58;Kota Bandung;Toko Komputer Bekas;Barang bagus, rekomendasi belanja di sini ||| Penjual ramah, harga bintang 5;2;1;Sedang
jumper aki mobil panggilan bandung || jl bbk jeruk iii a no 10;Jumper aki mobil panggilan bandung;5;1;Jl. Bbk. Jeruk III A No.10;Kota Bandung;Toko Aki Mobil;Terimakasih sudah membantu bisa di panggil jam berapa pun;1;1;Rendah
k bengkel by fauzi || jl soekarno hatta no 38;K-Bengkel (By Fauzi);4,9;1351;Jl. Soekarno-Hatta No.38;Kota Bandung;Bengkel Sepeda Motor;"Pokonya Sesuai Nama nya Penyakit apa aja bisa d sembuh kan Cuma d Doktor Motor , Mantep jdi ringan Tarikan Motor saya Recommend Bgitttttt Pelayanan Ramah juga yaaaa silakan mampir Free Wiffi dan Kopi / Teh anget ||| Free wifi, free minum, garansi 10 hari, montir ramah cekatan dan memuaskan, alatnya kumplit juga teliti, ada no wa nya jadi bisa booking bagi yg gak mau ngantri, harganya bersahabat banget si, montirnya juga jujur, suka pokonya service d doktor motor rekomen banget , pelayanan ok banget kepuasan pelanggan no 1 , bakal langganan disini si daripada ke ahas blm tentu sememuaskan ini, terus kursi tunggunya gak jauh dari tempat nyervice nya jadi kita bisa sambil pantau montirnya klo mau komplain atau ngobrol sama montirnya tinggal bilang aja, ramah2 jgn sungkan, puas pokonya pertahankan 👍 love sekebon 🥰❤😅 ||| Masya Allah, Alhamdulillah dapat testimoni dari pelanggan pelanggan K-Bengkel dengan rating yang bagus di Google masalah motor bisa teratasi sesuai keluhan costumer, mudah mudahan awet ya! Dapat garansi, dapat free kopi. Pergantian part sesuai solusi dari montir dengan kerusakannya, dicoba lagi dan lagi oleh montir sampai tarikan motor normal kembali. Terimakasih kasih dari costumer ""Mio Z"" ||| Servis di k-bengkel kendaraan jdi lebih enteng setelah full servis dari servis TB sama cvt jadi enak di pakai lagi kendaraan nya, pelayanan nya juga pada ramah, di sediakan juga minuman sama wifi mantap pokok nya ||| SANGAT GA REKOMEN!! udah turun mesin kesini dibenerin keluar duit 1juta lebih malah overhead mulu sampe disuruh balik lagi kesitu 3x masih aja kaga bener. mana ngeluarin uang mulu lagi pas kesitunya YANG KATANYA ADA GARANSI. kalo ditotal udh ada 2juta lebih tuh saya keluar uang TAPI MOTOR MASIH TETEP KAGA BENER. Orang orang yang ngasi ulasan pada bagus itu yg masalah motornya yg enteng kali makanya pihak bengkel bisa ngerjain. BUAT PIHAK BENGKEL yg amanah dong tolong, uang segitu ga kecil bagi saya. ga ada pertanggung jawabannya sama sekali🫵🏻👎🏻";5;1;Tinggi
kabisamx trailshop aksesoris motor trail || jl manisi no 2 rt 5 rw4;Kabisamx Trailshop Aksesoris Motor Trail;4,3;29;Jl. Manisi No.2, RT.5 rw4;Kota Bandung;Dealer Sepeda Motor;Saya pindahan dari kircon ke Cipadung. Dari tahun 2013 sampai sekarang masih aktif bengkel ini. Tiap kali lewat sini, pasti rame dengan motor motor trail. ||| Mantaap pelayanan nya... Kereeenn... ||| Sekedar untuk masukan agar kedepan nya bisa lebih baik lagi terutama untuk penjualan online ,dari via pengiriman sudah tidak sesuai ,minta jne trucking tapi dikirim via pos ,no resi juga tidak dikirim kalau kita tidak tanya terlebih dahulu,,ada keterlambatan juga untuk pengiriman tangki,pas tangki datang lubang fuelpump tidak presisi dan harus dirubah lagi ||| Bengkel Kabisa MX ini yang lokasinya berada di Rt. 05/ Rw. 04 Kecamatan Cibiru. Untuk memudahkan dalam pencarian lokasi ini. Kita tinggal cari aja lokasi PUSKESMAS Cibiru. Karena, Bengkel Kabisa MX bersebrangan dengan PUSKESMAS Cibiru. Bengkel ini buka dari Pukul 08.00 WIB. sampai dengan 17.00 WIB. ||| Mantap, bisa restorasi klx jadi ganteng lagi;5;1;Tinggi
kacapiring komputer pusat penjualan sparepart laptop service laptop dan komputer bandung || jl cikudapateuh dalam no 10;Kacapiring Komputer (Pusat Penjualan Sparepart Laptop , Service Laptop ,dan komputer Bandung);4,5;205;Jl. Cikudapateuh Dalam No.10;Kota Bandung;Toko Komputer;Kali ini datang kedua kali, tapi ada yang aneh. Minta tolong di bersihin fan sama ganti thermal paste, tapi windows nya sampe ke reset, karena baterai nya di lepas? Nggak ngerti. Nanya adik yang sekolah dengan major IT dan ayah yang kerja di bidang it pun bilang nggak seharus nya sampai gitu. Akhirnya tetap di bantu untuk install windows dan gapapa. tapi tetep ya menurut aku kurang transparan proses nya. cuma minta bersihin fan dan ganti thermal paste tp jadi harus set up ulang. This will be my last visit. Maaf banget🥲 ||| Kejadiannya sbnrnya udah lama mungkin taun 2019an. Sekedar sharing aja krn kebeneran lg cari2 tempat buat servis laptop. Kesini bawa laptop ceritain masalahnya, dr pihak toko bilang kita lihat dulu apa yg rusak nanti dikabarin apa yg rusak sama biayanya berapa, tp laptop mesti nginep. Okelah akhirnya ditinggal tuh laptop, tp ko ga ada telepon ya udah seharian. Eh besoknya tau2 ditelpon laptopnya udah beres biaya 400rb. Lah perjanjian awalnya kan katanya mau dicek dulu ko tiba2 udah dibenerin aja, gmna kalo yg punya laptop dananya ga cukup? Kecewa sama omongannya yg ga sesuai. Terus laptopnya ga setaun udah error lg dgn masalah yg sama, ah yasudahlah. ||| Udah 2x service engsel laptop hasilnya selalu memuaskan. Recommended 👌 ||| Saya pernah coba servis di sini, prosesnya cukup cepet..Best lah pokona mah ||| mantap bisa nyala lagi yang awalnya mati;5;1;Tinggi
karapitan jaya knalpot || jl emong no 1b;Karapitan Jaya Knalpot;5;7;Jl. Emong No.1B;Kota Bandung;Toko Knalpot;Mantap pokok nya jos ganjos suara adem ||| Pelayanan ramah dan harga murah, tapi gak murahan kerja nya rapih... Pokoknya recommended pisan yang mau ganti knalpot ||| Recomendasi dech buat yg mau las knalpot atau ganti knalpot...harga ramah di kantong, pelayanan super ramah sekali...pokoknya ga akan nyesel dech datang ke bengkel ini...mantap dan sehat selalu buat bapanya...amin;3;1;Tinggi
karya motor || jl cikutra barat no 6;Karya Motor;4,4;13;Jl. Cikutra Barat No.6;Kota Bandung;Bengkel Sepeda Motor;Ada yang perlu di ganti di bengkel resmi kata orang bengkel resmi,tetapi mekanik di sini tanpa mengganti apapun dia bisa normal in motor saya ,good jobb ||| Om maaf mau tanya kalo ganti Spul Tiger ongkos brp.? ||| mahal banget etdah :') ||| pak maap mau tanya kalo drat ulang baud knalpot beat karbu kira kira berapa ya;4;0;Tinggi
kawan lama solution krisbow bandung kiara condong || jl ibrahim adjie no 388;Kawan Lama Solution / Krisbow Bandung (Kiara Condong);4,4;303;Jl. Ibrahim Adjie No.388;Kota Bandung;Toko Alat-Alat;Gedung Baru, Alat Perkakas Terpercaya! Recomended! ||| Pelayanan nya ramah kita di anterin sampai ke tempat barang yg kita butuhkan..harga standar krisbow..parkir luas..dari jauh logo krisbow terlihat jadi jangan khawatir terlewat.. ||| surga belanja untuk bapak2. xlo suami udah minta ijin 'q mau ngomplitin perkakas ya' itu tandanya dia kangen sama krisbow. itu perkakas kyknya lebih banyak buat koleksi deh ketimbang d pake. alhamdulillah nya juga xlo ada tetangga pinjem, pokoknya ada aja sesuai requestnya. ||| Kak mau service kipas angin krisbow disini bisa ga? Abisnya kalo dinyalain kaya bau kabel kebakar, kalo panas sering berenti sendiri sama muternya berat ||| Untuk service genset krisbow bisa menghubungi kemana Ka? Dulu sy beli disini.;5;1;Tinggi
