"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","url","categoryName"
"Dapur Cokelat - Delivery Point Tikukur","4.7","86","Jl. Tikukur No.1","Kota Bandung","Jawa Barat","ID","http://shop.dapurcokelat.com/","+62 811-1920-9900","Toko Kue","Toko Cokelat",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dapur%20Cokelat%20-%20Delivery%20Point%20Tikukur&query_place_id=ChIJZe7ek9rnaC4R_RsbvZAUiB0","Toko Kue"
"Miss Bluder Bandung","4.9","9","Jl Pasir Impun 95 RT/RW 03/012 Kelurahan","Kota Bandung","Jawa Barat","ID",,"+62 811-5455-540","Toko Roti","Toko Kue",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Miss%20Bluder%20Bandung&query_place_id=ChIJCVzP48LdaC4RwMkkd5_RBIs","Toko Roti"
"Toko Kue Bagelen","4.4","10","Jl. Gegerkalong Tengah No.25","Kota Bandung","Jawa Barat","ID",,"+62 813-2030-7730","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Kue%20Bagelen&query_place_id=ChIJUR32cZbmaC4RSHw8QCpiF7g","Toko Kue"
"Warteg Mitra 2 Sukagalih","4.9","7",,"Kota Bandung","Jawa Barat","ID",,"+62 819-1157-7102","Warung tegal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Mitra%202%20Sukagalih&query_place_id=ChIJ9yjyZnzmaC4R2YF7CeiW6As","Warung tegal"
"WARTEG Citra Bahari Sukaraja ll","5","16","Jl. Sukaraja II No.192","Kota Bandung","Jawa Barat","ID",,"+62 857-6967-0000","Warung tegal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=WARTEG%20Citra%20Bahari%20Sukaraja%20ll&query_place_id=ChIJH06hEgDlaC4RlXKWyuKs4cA","Warung tegal"
"Swatt Lasagna - Classic Taste","4.7","38","Jl. Jurang No.103","Kota Bandung","Jawa Barat","ID",,"+62 812-2399-699","Toko Kue","Kafe",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Swatt%20Lasagna%20-%20Classic%20Taste&query_place_id=ChIJTQEPVfTmaC4R3qvv0HbYWhM","Toko Kue"
"Warung makan tegal bahari","5","4","Jl. Teuku Umar No.4","Kota Bandung","Jawa Barat","ID",,"+62 899-8178-799","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20makan%20tegal%20bahari&query_place_id=ChIJIwa-XH_naC4RqntWO7cXMR4","Restoran"
"Warteg Tegal Abadi Murni - Sadang Serang","4.5","121","4J2F+VH4, Jl. Gagak","Kota Bandung","Jawa Barat","ID",,"+62 823-2444-2666","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Tegal%20Abadi%20Murni%20-%20Sadang%20Serang&query_place_id=ChIJUTrzjLLnaC4RPnafDYk9G0I","Warung tegal"
"Tous Les Jours - Paris Van Java","4.3","154","Paris Van Java, Lt.P5 CGV, Jl. Sukajadi No.137","Kota Bandung","Jawa Barat","ID",,"+62 22 82063630","Toko Roti","Kafe",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tous%20Les%20Jours%20-%20Paris%20Van%20Java&query_place_id=ChIJ94owO2DmaC4R6Hi0-ojSYPw","Toko Roti"
"Shabu Kojo Bandung","4.8","6477","Jl. Progo No.20","Kota Bandung","Jawa Barat","ID","http://linktr.ee/shabukojo","+62 821-2268-8844","Restoran Jepang","Restoran Prasmanan","Restoran Shabu-shabu","Restoran Yakiniku",,,,,,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kojo%20Bandung&query_place_id=ChIJcyzy_0rmaC4R6_K3_Ny113I","Restoran Jepang"
"Atmosphere Resort Café","4.5","8184","Jl. Lengkong Besar No.97","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/atmospherecafe?igsh=MTFxNnNyZDA4MXJkOQ==","+62 22 4262815","Restoran Indonesia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Atmosphere%20Resort%20Caf%C3%A9&query_place_id=ChIJ6xjQYILoaC4R0dKCUDv_bhw","Restoran Indonesia"
"Kampoeng Roti Sarijadi","4.3","473","Blok 9 No.Kav 16, Jl. Sarirasa","Kota Bandung","Jawa Barat","ID",,"+62 813-2260-9090","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kampoeng%20Roti%20Sarijadi&query_place_id=ChIJt-YCRYPmaC4RxBif_0aCXlM","Toko Roti"
"Bijan Restoran Nusantara","4.9","2184","Jl. Jawa No.54","Kota Bandung","Jawa Barat","ID",,"+62 22 45720107","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc","Restoran"
"Chabi cake & cookies","5","5","4M57+637","Kota Bandung","Jawa Barat","ID",,"+62 838-0642-2544","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Chabi%20cake%20%26%20cookies&query_place_id=ChIJF_KxUxygoYYRRxIuCCRXkaQ","Toko Kue"
"Battye's Cheesecakes & Desserts Bandung","4.1","36","Jl. Ir. H. Juanda No.416","Kota Bandung","Jawa Barat","ID",,"+62 812-1499-2395","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Battye's%20Cheesecakes%20%26%20Desserts%20Bandung&query_place_id=ChIJ1S2OESDnaC4RMZpwW0ucASs","Toko Kue"
"Sari Sari - Aneka Kue Jajan Pasar","4.7","130","Jl. Sukaresmi No.5","Kota Bandung","Jawa Barat","ID",,"+62 22 82045784","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sari%20Sari%20-%20Aneka%20Kue%20Jajan%20Pasar&query_place_id=ChIJBaV0BObnaC4Rwt5sOAnnng0","Toko Kue"
"Cafe Orange Cigiringsing","4.5","44","Jl. Cigiringsing Gg. Inpres","Kabupaten Bandung","Jawa Barat","ID",,"+62 882-1464-7271","Kafe",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cafe%20Orange%20Cigiringsing&query_place_id=ChIJZULuVqLdaC4R3NpBiWhDGuM","Kafe"
"Kaneela Crust Pie","4.9","281","Jl. Kadipaten I No.55","Kota Bandung","Jawa Barat","ID",,"+62 821-3014-7516","Toko Kue","Toko Suvenir","Toko Pie","Restoran",,,,,,"https://www.google.com/maps/search/?api=1&query=Kaneela%20Crust%20Pie&query_place_id=ChIJxa1qyfrnaC4R4I_xA9PVgpw","Toko Kue"
"Nanamie Cake & Pastry","4.5","20","Gg. Cisitu Lama VII No.4","Kota Bandung","Jawa Barat","ID",,"+62 898-4254-129","Toko Kue","Toko Roti",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nanamie%20Cake%20%26%20Pastry&query_place_id=ChIJKR-BNPzmaC4RKMRHdl5mLI0","Toko Kue"
"Eclair Cookies","4.5","32","Jl. Bukit Dago Selatan No.4A","Kota Bandung","Jawa Barat","ID",,"+62 22 2505310","Toko Biskuit",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Eclair%20Cookies&query_place_id=ChIJuwTLmOHmaC4R_QgU8B4OknE","Toko Biskuit"
"Bandung Cheesecuit Dago","4.4","856","Jl. Ir. H. Juanda No.91A","Kota Bandung","Jawa Barat","ID","https://instagram.com/bandungcheesecuit","+62 851-3807-9841","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Cheesecuit%20Dago&query_place_id=ChIJD2H0hJTnaC4RYIsQjJtz5U8","Toko Kue"
"Q'day 69 | Aneka jajanan pasar dan cake Bandung","4.5","4","Jl. Gegerkalong Tengah Gg. 3 No.69","Kota Bandung","Jawa Barat","ID",,"+62 838-3593-7990","Toko Kue","Toko Kue Kering","Toko Kue Pernikahan",,,,,,,"https://www.google.com/maps/search/?api=1&query=Q'day%2069%20%7C%20Aneka%20jajanan%20pasar%20dan%20cake%20Bandung&query_place_id=ChIJb7BSwBDDaC4RrHD5H9TPrTA","Toko Kue"
"Bandung Cheesecuit Setiabudi","4.5","114","Jl. Dr. Setiabudi No.170C","Kota Bandung","Jawa Barat","ID","https://www.bandungcheesecuit.com/","+62 851-3807-9841","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Cheesecuit%20Setiabudi&query_place_id=ChIJC5C8SQTnaC4RuuxdfjtOw5A","Toko Kue"
"Tabulla Rasa","4.8","4860","Jl. Soekarno-Hatta No.88","Kota Bandung","Jawa Barat","ID",,"+62 812-2222-8760","Restoran Sunda","Rumah Makan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tabulla%20Rasa&query_place_id=ChIJ8Y-G1ZLnaC4RAaY5N8FGTuc","Restoran Sunda"
"Fleur and Bites","4.7","170","Jl. Dago No.169","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/fleurandbites/","+62 857-2099-9770","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fleur%20and%20Bites&query_place_id=ChIJHZwZ2TPlaC4RgI_4vkRApEk","Toko Roti"
"MAKO BAKERY & CAKE Cihampelas Walk","4","193","Cihampelas Walk, Jl. Cihampelas No.160","Kota Bandung","Jawa Barat","ID","http://www.breadtalk.co.id/","+62 22 2061096","Toko Roti","Toko Kue",,,,,,,,"https://www.google.com/maps/search/?api=1&query=MAKO%20BAKERY%20%26%20CAKE%20Cihampelas%20Walk&query_place_id=ChIJwTT2c1vmaC4R_FoOPALm3Kc","Toko Roti"
"Hanan Roti Bandung","4.6","309","Jl. Cigending No.9","Kota Bandung","Jawa Barat","ID","https://sociabuzz.com/rotihananbandung","+62 857-9520-0595","Toko Roti Grosir",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hanan%20Roti%20Bandung&query_place_id=ChIJC0LYDZ3daC4RuUEPSXsePeM","Toko Roti Grosir"
"Lapak Kue Bu Riri","4.9","15","4M2G+XHP","Kota Bandung","Jawa Barat","ID",,"+62 851-7160-8260","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lapak%20Kue%20Bu%20Riri&query_place_id=ChIJoS0vGgDdaC4RSVmRY9OCbV8","Toko Kue"
"Vitasari Bakery","4.3","197","Jl. Surapati No.55A","Kota Bandung","Jawa Barat","ID",,"+62 22 2531637","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Vitasari%20Bakery&query_place_id=ChIJL1OBIk3maC4RAEkZhKCLzPk","Toko Kue"
"Sucré Pâtissier and Chocolatier - Teuku Umar","4.9","164","Jl. Teuku Umar No.5","Kota Bandung","Jawa Barat","ID","http://www.sucrepatissier.co.id/","+62 22 4267277","Toko Kue","Toko Roti","Toko Kue Kering",,,,,,,"https://www.google.com/maps/search/?api=1&query=Sucr%C3%A9%20P%C3%A2tissier%20and%20Chocolatier%20-%20Teuku%20Umar&query_place_id=ChIJ1Z5bmXrnaC4RWgk6IAQLaA4","Toko Kue"
"Delchi Patisserie","4.9","368",,"Kota Bandung","Jawa Barat","ID","http://www.delchipatisserie.com/","+62 813-8040-1815","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Delchi%20Patisserie&query_place_id=ChIJKZNwqU_daC4R2RVQLSAtlr4","Toko Kue"
"Sakura Cake","4.5","17","Jl. Sindang Sirna Elok No.12","Kota Bandung","Jawa Barat","ID",,"+62 22 2011627","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sakura%20Cake&query_place_id=ChIJ86_lzI_maC4Rud8dpYnwxlA","Toko Kue"
"Layung Coffee Roastery","4.8","1371","Jl. Golf Raya No.A3","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/layungcoffee/","+62 851-7211-9469","Kedai Kopi","Toko Kue Kering",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Layung%20Coffee%20Roastery&query_place_id=ChIJ-d-LbDPdaC4RHrj7NWt6uvU","Kedai Kopi"
"Coger Bandung head quarter","4.8","116","Jl. Pasir Impun No.98","Kota Bandung","Jawa Barat","ID",,"+62 22 63735161","Kafe",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Coger%20Bandung%20head%20quarter&query_place_id=ChIJkWzkBm3daC4R4GhdEnwEoxw","Kafe"
"LUANG Cafe dan KARANA Guest House Bandung","4.9","249","Jl. AH. Nasution No.111","Kota Bandung","Jawa Barat","ID",,"+62 811-209-184","Kafe","Hotel",,,,,,,,"https://www.google.com/maps/search/?api=1&query=LUANG%20Cafe%20dan%20KARANA%20Guest%20House%20Bandung&query_place_id=ChIJY-a_HmbdaC4RIYIsAnOlCzc","Kafe"
"Warteg Berkah Jaya","4.7","12","Jl. Cibogo Atas No.128","Kota Bandung","Jawa Barat","ID",,"+62 877-2244-8630","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Berkah%20Jaya&query_place_id=ChIJiWgAnoHmaC4RCHIfOccpK30","Warung tegal"
"Angel Heart","4.6","30",,"Kota Bandung","Jawa Barat","ID",,"+62 813-2230-0797","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Angel%20Heart&query_place_id=ChIJiQemm5TmaC4RlD-lXVP72xg","Toko Kue"
"Manglao Coffee & Roastery","4.8","107","Jl. Pasir Kunci No.6","Kota Bandung","Jawa Barat","ID",,"","Kafe","Kedai Kopi",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manglao%20Coffee%20%26%20Roastery&query_place_id=ChIJBaMhsB_daC4RA1DfQWvNBAY","Kafe"
"Bingkai Coffee","4.7","190","Jl. Arcamanik No.47","Kota Bandung","Jawa Barat","ID",,"+62 818-209-195","Kedai Kopi",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bingkai%20Coffee&query_place_id=ChIJGd7p0mfdaC4RuZSmrxGdUUg","Kedai Kopi"
"Toko kue Cahaya Cakes sukajadi","4","38","Jl. Jurang No.11","Kota Bandung","Jawa Barat","ID",,"+62 821-2049-3222","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20kue%20Cahaya%20Cakes%20sukajadi&query_place_id=ChIJ1bTmsV_maC4Rlc5ESRO_Cdc","Toko Kue"
"Warteg 99","4","117","Jl. Gn. Batu No.50 A","Kota Bandung","Jawa Barat","ID",,"+62 857-7718-9993","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%2099&query_place_id=ChIJ4VQxCM7laC4RmLFqCCs9XRk","Warung tegal"
"Warung Tegal Berkah Bahari","3","3","Jl. Ciumbuleuit No.36","Kota Bandung","Jawa Barat","ID",,"","Restoran Indonesia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20Tegal%20Berkah%20Bahari&query_place_id=ChIJ5bk2WwDnaC4RE4-wQA_tOMc","Restoran Indonesia"
"Warteg Wisata jaya","4.7","50","Jl. Prof. Eyckman No.2a","Kota Bandung","Jawa Barat","ID",,"+62 838-7222-2121","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Wisata%20jaya&query_place_id=ChIJaz6e2iXmaC4R3BFa8Y1KpJM","Warung tegal"
"Warteg Cihampelas Jaya","4.6","86","Jl. Cihampelas No.49-55","Kota Bandung","Jawa Barat","ID",,"+62 878-0452-2224","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Cihampelas%20Jaya&query_place_id=ChIJQ-exqUbmaC4R76HtOn-D89Y","Warung tegal"
"Warteg Aero","4.4","543","Jl. Tubagus Ismail No.2 C","Kota Bandung","Jawa Barat","ID",,"+62 818-0806-8998","Warung tegal","Restoran Indonesia","Restoran Jawa",,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Aero&query_place_id=ChIJm5NFJvnmaC4R4M6uUPCzao8","Warung tegal"
"WarTeg","4.7","18","Jl. Lamping No.2","Kota Bandung","Jawa Barat","ID",,"","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=WarTeg&query_place_id=ChIJc5YVrVjmaC4R_ehoZ5k0OY8","Warung tegal"
"Rumah Makan Tegal","4.4","18","Jl. Gegerkalong Hilir No.84","Kota Bandung","Jawa Barat","ID",,"+62 877-7584-2968","Restoran Sate","Rumah Makan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Tegal&query_place_id=ChIJ6VkKWJbmaC4RZ2YTHhco3oc","Restoran Sate"
"Raita Coffee & Eatery","4.5","157","Jl. Padasuka No.133","Kota Bandung","Jawa Barat","ID","http://raitacoffee.com/","+62 821-1650-5183","Kafe",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Raita%20Coffee%20%26%20Eatery&query_place_id=ChIJn_hh0FnnaC4RVlGJJpzLzOY","Kafe"
"RUMAH MAKAN (WARUNG TEGAL) Cempaka","4.6","5","Jl. Gegerkalong Hilir No.66","Kota Bandung","Jawa Barat","ID",,"","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RUMAH%20MAKAN%20(WARUNG%20TEGAL)%20Cempaka&query_place_id=ChIJ6f_6V5bmaC4RGNuI5GvnDbQ","Restoran"
"Toko Bahan Kue Tunas Mekar","4.2","230","Jl. Jend. H. Amir Machmud No.192","Kota Bandung","Jawa Barat","ID","http://unitunasmekar.blogspot.co.id/?m=1","+62 815-7379-4021","Toko Peralatan dan Bahan Kue","Perlengkapan Membuat Roti","Toko Peralatan Hiasan Kue","Toko makanan beku","Toko Alat Dapur","Pemasok Produk Plastik",,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Bahan%20Kue%20Tunas%20Mekar&query_place_id=ChIJU1GPY87laC4Rj_chhreAjjw","Toko Peralatan dan Bahan Kue"
"Bolu susu lembang Sindangjaya","4.5","35","Jl. Moch Syahri No.59A, RT.04/RW.01","Kota Bandung","Jawa Barat","ID","https://shopee.co.id/universal-link/now-food/shop/20149969?deep_and_deferred=1&share","+62 895-0200-7307","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20lembang%20Sindangjaya&query_place_id=ChIJ3c45jrjdaC4RFZEUVGQDHj0","Toko Roti"
"Warung Nasi Tegal","5","1","Trs, Jl. Dr. Djunjunan No.124 C","Kota Bandung","Jawa Barat","ID",,"","Warung nasi","Rumah Makan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Tegal&query_place_id=ChIJQ-8d-WTmaC4RtFZoLbDJjhs","Warung nasi"
"Warteg Warung Nasi Tegal","5","2","4H8X+G64, Jl. Cemara","Kota Bandung","Jawa Barat","ID",,"+62 857-9365-7426","Restoran Sunda","Restoran Jawa","Warung nasi","Warung tegal",,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Warung%20Nasi%20Tegal&query_place_id=ChIJ5-layvTmaC4RRCtH-Z4qaeo","Restoran Sunda"
"Laneo Cafe & Eatery Bandung","4.7","1944","Jl. Jawa No.46/48","Kota Bandung","Jawa Barat","ID",,"+62 823-1234-5919","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Laneo%20Cafe%20%26%20Eatery%20Bandung&query_place_id=ChIJoRPw0sPnaC4Rj6nv4B0q-Nw","Restoran"
"Warteg Kantin Tegal Abadi","4.6","21","Jl. Siliwangi No.61","Kota Bandung","Jawa Barat","ID",,"","Warung tegal","Restoran Jawa",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Kantin%20Tegal%20Abadi&query_place_id=ChIJF2Oi7vbmaC4RmfwolSI5Wvw","Warung tegal"
"Warung Nasi Tegal","4.4","16","Jl. Babakan Jeruk 1 No.121","Kota Bandung","Jawa Barat","ID",,"","Warung nasi","Rumah Makan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Tegal&query_place_id=ChIJIdBI4IbmaC4RHooqvGWKL5U","Warung nasi"
"Warteg Barokah Warung Nasi Tegal","4.7","41","Jl. Wastukencana No.51","Kota Bandung","Jawa Barat","ID",,"","Restoran","Warung nasi","Warung tegal",,,,,,,"https://www.google.com/maps/search/?api=1&query=Warteg%20Barokah%20Warung%20Nasi%20Tegal&query_place_id=ChIJy4F8h0fmaC4RutjzaavQS_w","Restoran"
"Larissa Cake Bakery dan Kue Basah","4.4","1092","Jl. Terusan Jakarta No.77I","Kota Bandung","Jawa Barat","ID","https://instagram.com/larissabakery98?igshid=MTI1ZDU5ODQ3Yw==","+62 22 7210628","Toko Roti","Toko Kue","Toko Kue Kering","Toko Roti Grosir",,,,,,"https://www.google.com/maps/search/?api=1&query=Larissa%20Cake%20Bakery%20dan%20Kue%20Basah&query_place_id=ChIJxe859fznaC4Rd6KG23WpGls","Toko Roti"
"Azza","4.8","101","Jl. Sadang Serang GG melati ll No.26 blok8","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/p/DJ4GVI9S4ZA/?igsh=MXdrd3M2Nmlld2k4dg==","+62 878-2245-5902","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Azza&query_place_id=ChIJmZRUd0nnaC4R-2plUm_vSvk","Toko Kue"
"Seroja Ernestine","4.7","1375","Jl. Ganesha No.4","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/serojabake/?hl=en","+62 821-1871-3924","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Seroja%20Ernestine&query_place_id=ChIJaSNrBt7naC4RtPrc49e6QZI","Toko Roti"
"Zulfa Cake Shop & Bakery","4.5","359","Jl. Cikutra Barat No.75","Kota Bandung","Jawa Barat","ID","https://instagram.com/zulfataste?igshid=YmMyMTA2M2Y=","+62 22 2500616","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Zulfa%20Cake%20Shop%20%26%20Bakery&query_place_id=ChIJY8bM473naC4R43diaEbqvxg","Toko Roti"
"Dhars Golden Patisserie","5","40","Jl. Sukaasih Atas I No.241, RT.01/RW.06","Kota Bandung","Jawa Barat","ID","https://instagram.com/dharsgoldenp?lgshid=3hb1x2lmtdjg","+62 812-2419-9217","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dhars%20Golden%20Patisserie&query_place_id=ChIJafmATZPdaC4RYwwUjKIUpKs","Toko Kue"
"Mayasari BTC - Bakery Oleh Oleh Khas Bandung","5","294","BTC Fashion Mall Lt.LGF Blok A4 No.7, Jl. Dr. Djunjunan No.143-149","Kota Bandung","Jawa Barat","ID","http://www.mayasaribakery.com/","+62 878-3200-7778","Toko Roti","Toko Kue","Toko Suvenir","Toko Kue Kering",,,,,,"https://www.google.com/maps/search/?api=1&query=Mayasari%20BTC%20-%20Bakery%20Oleh%20Oleh%20Khas%20Bandung&query_place_id=ChIJOc62X3vmaC4Rzo9zNaf5tRA","Toko Roti"
"Sarae Bakery Dago - Halal Gandum Vegan","4.9","2447","Jl. Ir. H. Juanda No.70","Kota Bandung","Jawa Barat","ID","http://saraebakes.com/","+62 858-4644-1907","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sarae%20Bakery%20Dago%20-%20Halal%20Gandum%20Vegan&query_place_id=ChIJjQPhSbHnaC4RIlsNa5lW-bw","Toko Roti"
"Holand bakery","4.2","233","Jl. Dr. Setiabudi No.119A","Kota Bandung","Jawa Barat","ID","https://www.hollandbakery.co.id/","+62 813-1438-601","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Holand%20bakery&query_place_id=ChIJYTbEa3PnaC4Rc53ZvNcbYE8","Toko Kue"
"Bolu Susu Lembang Cihampelas - Oleh oleh khas Bandung","4.9","993","Jl. Cihampelas No.153-159","Kota Bandung","Jawa Barat","ID","https://bolulembang.co.id/","+62 811-1500-146","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bolu%20Susu%20Lembang%20Cihampelas%20-%20Oleh%20oleh%20khas%20Bandung&query_place_id=ChIJv1aZ2_TnaC4RnzFQoOB-nfQ","Toko Kue"
"Taralle Bakehouse","4.7","184","Jl. Pasir Kaliki No.219","Kota Bandung","Jawa Barat","ID",,"+62 853-1458-7136","Toko Roti",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taralle%20Bakehouse&query_place_id=ChIJ8SSUXVjnaC4RYSlrwFfTiZo","Toko Roti"
"Bariton Bakery","4.7","132","Jl. Ciumbuleuit No.101","Kota Bandung","Jawa Barat","ID",,"+62 22 2034702","Toko Roti","Toko Kue",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bariton%20Bakery&query_place_id=ChIJfbLmLPLmaC4RyOaveYr2fYQ","Toko Roti"
"Spatola Cake","4.9","30","Jl. Cipaganti No.134","Kota Bandung","Jawa Barat","ID",,"+62 811-2007-728","Toko Kue",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Spatola%20Cake&query_place_id=ChIJtaEy5OTnaC4RxTXbsN7rd_8","Toko Kue"
"WADICI","4.8","45","Jl. Giri Pratama","Kota Bandung","Jawa Barat","ID",,"+62 822-6225-1754","Kedai Kopi",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=WADICI&query_place_id=ChIJH-T-gfLdaC4RK9AJh0ZT_SM","Kedai Kopi"
"Braga Permai Bandung","4.6","7983","Jl. Braga No.58","Kota Bandung","Jawa Barat","ID","http://www.bragapermai.com/","","Restoran Eropa","Restoran Belanda","Restoran",,,,,,,"https://www.google.com/maps/search/?api=1&query=Braga%20Permai%20Bandung&query_place_id=ChIJS07xqDrmaC4RzZQFjNhp928","Restoran Eropa"
"Prima Rasa Pasirkaliki","4.6","4100","Jl. Pasir Kaliki No.163","Kota Bandung","Jawa Barat","ID",,"+62 22 6120177","Toko Roti","Toko Kue",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prima%20Rasa%20Pasirkaliki&query_place_id=ChIJERJvPmnmaC4RrJrgIKxEsrA","Toko Roti"
"Hummingbird Eatery & Space","4.7","12683","Jl. Progo No.16","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/hummingbirdeateryandspace/","","Restoran","Kedai Sarapan","Kafe",,,,,,,"https://www.google.com/maps/search/?api=1&query=Hummingbird%20Eatery%20%26%20Space&query_place_id=ChIJaa4yq0vmaC4Rlp_TQ2P0LHY","Restoran"
"Bisou Patisserie","4.7","991","Jl. Hegarmanah No.19","Kota Bandung","Jawa Barat","ID","http://bisou.co.id/","+62 22 2032213","Toko Kue Kering","Toko Roti","Kafe",,,,,,,"https://www.google.com/maps/search/?api=1&query=Bisou%20Patisserie&query_place_id=ChIJnXQyBe3maC4RZTsJHuJEJf0","Toko Kue Kering"
"Kartika Sari Dago","4.6","4059","Jl. Ir. H. Juanda No.85-87","Kota Bandung","Jawa Barat","ID","https://www.kartikasari.com/","+62 22 2509500","Toko Roti","Toko Kue","Toko Es Krim",,,,,,,"https://www.google.com/maps/search/?api=1&query=Kartika%20Sari%20Dago&query_place_id=ChIJs7QT1E_maC4Rmnjl5hbFtOA","Toko Roti"
"Jardin Cafe","4.6","6629","Jl. Cimanuk No.1A","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/jardinbdg/?hl=id","+62 22 4267711","Kafe","Restoran",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jardin%20Cafe&query_place_id=ChIJA2F6mDXnaC4RIouw3Gi3Xhs","Kafe"
