"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"DarmaSpion specialis lampu & spion mobil","4.9","98","Belakang sman24, Jl. Cijalupang No.18","Kota Bandung","Jawa Barat","ID","https://darmaspion.geogle.site/?utm_source=gmb&utm_medium=referral","+62 896-5563-1258","Bengkel Mobil","Bengkel Kelistrikan Mobil","Jasa perbaikan kaca mobil","Toko Aksesori Mobil","Bengkel Kaca Mobil",,,,,,"https://www.google.com/maps/search/?api=1&query=DarmaSpion%20specialis%20lampu%20%26%20spion%20mobil&query_place_id=ChIJ_Y8VEkHdaC4RM6dIef-9NI0","Bengkel Mobil"
"Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop","5","632","Istana Bandung Electronic Centre 2, Lantai 2 Blok. Z08","Kota Bandung","Jawa Barat","ID","http://salaampart.com/","","Servis Komputer","Toko Baterai","Grosir baterai","Jasa Reparasi Komputer","Toko Komputer","Layanan dan Dukungan Komputer",,,,,"https://www.google.com/maps/search/?api=1&query=Salaam%20Part%2C%20Service%20Laptop%20Bandung%20bisa%20Panggilan%20dan%20Sparepart%20Adaptor%20Baterai%20Keyboard%20LCD%20Laptop&query_place_id=ChIJ66K-CDjmaC4R_o1bWc2jHL8","Servis Komputer"
"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)","4.8","1260","Jl. Tata Surya Jl. Yupiter Barat XII No.62","Kota Bandung","Jawa Barat","ID","http://eksekutifcomputer.com/","+62 823-0430-0400","Toko Komputer Bekas","Jasa Reparasi Komputer","Servis Komputer","Layanan dan Dukungan Komputer","Layanan reparasi",,,,,,"https://www.google.com/maps/search/?api=1&query=Eksekutif%20Computer%20(Jual%20%26%20Service%20Laptop%3B%20Service%20Macbook%20HP%20%26%20Iphone%20di%20Bandung)&query_place_id=ChIJqREKuvjmaC4R01LgfGnIoHg","Toko Komputer Bekas"
"Zocom Laptop Bandung",,,"Metro Trade Centre, Jl. Soekarno-Hatta No.590 Blok J5","Kota Bandung","Jawa Barat","ID",,"+62 858-6337-2962","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Zocom%20Laptop%20Bandung&query_place_id=ChIJy8SrznXpaC4RHLC7gFwgf4Y","Toko Komputer"
"Jakartanotebook Bandung","4.6","3366","Cicadas Gateway Apartment Ruko, Jl. A. Yani No.669 Kel","Kota Bandung","Jawa Barat","ID","https://www.jakartanotebook.com/","+62 895-2984-9599","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jakartanotebook%20Bandung&query_place_id=ChIJo5NvHcDnaC4RfahvhRR81s4","Toko Komputer"
"Indo Rental Bandung","4.8","30","Jalan Soekarno Hatta. 590, Ruko MIM BLOK H. 55","Kota Bandung","Jawa Barat","ID","https://www.indorentalmedia.com/","+62 812-2888-4845","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Indo%20Rental%20Bandung&query_place_id=ChIJszWXnxnoaC4R9HfmQXQyzRc","Toko Komputer"
"Nusantara Notebook BEC","4.9","35","Istana BEC (Bandung Elektronik Center) lantai 1 blok w21","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/partnotebookstore","+62 813-2255-1299","Jasa Reparasi Komputer","Pabrikan perangkat keras komputer","Servis Komputer","Toko Komputer",,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusantara%20Notebook%20BEC&query_place_id=ChIJGakWeeHnaC4RGw9n2gJGyKs","Jasa Reparasi Komputer"
"ISTIQOMAH.NET","4.4","27","Jl. Cilengkrang II, RT.:01/09","Kota Bandung","Jawa Barat","ID","https://istiqomahnet.mygostore.com/","+62 856-5966-2255","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ISTIQOMAH.NET&query_place_id=ChIJPfzHYPzdaC4RyAtX_VgaOMU","Toko Komputer"
"Glory elektronik","5","6","Alamat, Jl. ABC No.27 47, RT.51/RW.44","Kota Bandung","Jawa Barat","ID",,"+62 819-5162-916","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Glory%20elektronik&query_place_id=ChIJo9eHrKbnaC4ReRiYE3acDas","Toko Elektronik"
"Toko Remaja Tehnik (Electronic Store)","4.5","12","Jl. Kiara Condong No.318","Kota Bandung","Jawa Barat","ID",,"+62 22 7311813","Toko Alat Listrik","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Remaja%20Tehnik%20(Electronic%20Store)&query_place_id=ChIJZXSlAXPoaC4RVZbn1P-f-6k","Toko Alat Listrik"
"Format Komputer Bandung","5","1","jalan parahyangan no.18, komp. panghegar permai I, ujung berung, Jl. Parahyangan No.16","Kota Bandung","Jawa Barat","ID","http://format-komputer-bandung.blogspot.co.id/p/kontak.html","+62 857-2126-1437","Toko Komputer","Servis Komputer","Toko Software Komputer","Layanan dan Dukungan Komputer",,,,,,,"https://www.google.com/maps/search/?api=1&query=Format%20Komputer%20Bandung&query_place_id=ChIJN0p0yDLdaC4Rx8j7PHYclmU","Toko Komputer"
"XT komputer","3.8","32","Jl. Arcamanik Endah No.127","Kota Bandung","Jawa Barat","ID","https://tokopedia.link/pvUXnd3IzCb","+62 821-1536-4446","Toko Komputer","Layanan dan Dukungan Komputer","Toko Komputer Bekas",,,,,,,,"https://www.google.com/maps/search/?api=1&query=XT%20komputer&query_place_id=ChIJu-ly8y_daC4RQ0fBZ188oYo","Toko Komputer"
"toko laptop murah kota bandung",,,"Jalan purnawarman no.34 babakan ciamis ,sumur bandung BEC Lt 1 blok E-08","Kota Bandung","Jawa Barat","ID",,"+62 877-3725-6808","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=toko%20laptop%20murah%20kota%20bandung&query_place_id=ChIJs1K9sZXnaC4RBXWZEnxH4ak","Toko Komputer"
"Garasi Komputer 77","5","6","Jl. Purna Bakti V No.1","Kota Bandung","Jawa Barat","ID",,"+62 897-9235-166","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garasi%20Komputer%2077&query_place_id=ChIJVdazWcHDaC4RxrfpN36F6QU","Toko Komputer"
"EL.Store","5","12","Jl. Cisaranten Kulon No.107","Kota Bandung","Jawa Barat","ID","https://linktr.ee/el.st0re","+62 857-2367-2720","Toko Komputer","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=EL.Store&query_place_id=ChIJYVSejWrdaC4Rw8wFGzov2LQ","Toko Komputer"
"Toko Elektronik",,,"Paskal shoping center, 23, Mall 23 Paskal shoping center","Kota Bandung","Jawa Barat","ID",,"+62 851-3766-7751","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Elektronik&query_place_id=ChIJM4LeUQjnaC4RWiYTyPtoDME","Toko Elektronik"
"Daya Elektronik","1","1","Jl. ABC No.112","Kota Bandung","Jawa Barat","ID",,"+62 22 4207624","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Daya%20Elektronik&query_place_id=ChIJd-e_RiXmaC4R8BnyVyC9qHw","Toko Elektronik"
"Bandung Online Pusat","4.7","221","Jl. PLN Dalam I No.47b","Kota Bandung","Jawa Barat","ID",,"+62 822-1443-3333","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Online%20Pusat&query_place_id=ChIJ6V9YNPLoaC4RtYVg6_ofZoU","Toko Elektronik"
"Jaya Agung Elektronik Bandung","1","1","Jl. A. Yani No.546","Kota Bandung","Jawa Barat","ID",,"+62 897-1171-835","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jaya%20Agung%20Elektronik%20Bandung&query_place_id=ChIJL0WBMpfnaC4R1MALvQHUJeI","Toko Elektronik"
"Bizmedia Computer","4.7","44","Ruko Segitiga Mas Kosambi Blok G. 3, Jl. A. Yani No.221-223","Kota Bandung","Jawa Barat","ID","http://www.bizmedia.co.id/","+62 22 7237008","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bizmedia%20Computer&query_place_id=ChIJB6GP9s3naC4R2lpbwrfTW9M","Toko Komputer"
"KREDIT ELEKTRONIK BANDUNG RAYA","5","4","TOKO LOGIN MEGASTORE ELEKTRONIK TERLENGKAP, Jl. ABC","Kota Bandung","Jawa Barat","ID",,"+62 895-3346-94048","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=KREDIT%20ELEKTRONIK%20BANDUNG%20RAYA&query_place_id=ChIJ9XpMgLznaC4RV6xylZ7bJVA","Toko Elektronik"
"WG STORE ( Jual & Beli Laptop Bandung )","4.8","23","Jl. Babakan Kajaksan No.7","Kota Bandung","Jawa Barat","ID","http://rumahlaptopbundung.my.id/","+62 813-2069-2038","Toko Komputer Bekas",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=WG%20STORE%20(%20Jual%20%26%20Beli%20Laptop%20Bandung%20)&query_place_id=ChIJA7eD1kXpaC4R41Ot7aMg_fE","Toko Komputer Bekas"
"Lenovo Authorized Service Center & HP Authorized Service Center - Platinum Computer","4.4","430","Jl. Kartini No.9","Kota Bandung","Jawa Barat","ID","http://www.platinumkomputer.com/","+62 811-2226-058","Toko Komputer","Servis Komputer",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lenovo%20Authorized%20Service%20Center%20%26%20HP%20Authorized%20Service%20Center%20-%20Platinum%20Computer&query_place_id=ChIJaUDn7i3maC4RPTLNX9QNdjI","Toko Komputer"
"Toko Bandung Raya","4.7","15","Jl. Otto Iskandar Dinata No.322","Kota Bandung","Jawa Barat","ID",,"","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Bandung%20Raya&query_place_id=ChIJ1YdS0ybmaC4RgBaCFGqId3w","Toko Elektronik"
"Duta Nada Electronics","4.3","27","Jl. Braga No.46","Kota Bandung","Jawa Barat","ID",,"+62 22 4206330","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Duta%20Nada%20Electronics&query_place_id=ChIJ_cHpqjrmaC4R0LuZL_XFXm4","Toko Elektronik"
"Toko Kim Hien","4.4","735","Jl. Banceuy No.31","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/tokokimhien","+62 22 4231286","Toko Alat Listrik","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Kim%20Hien&query_place_id=ChIJNWvY4STmaC4R9cSiI-vEEec","Toko Alat Listrik"
"Central Bandung Sparepart. Aksesories dan alat service","4.5","180","ITC Kebon Kalapa, Lt. 3 Blok A9. 6,7,8, Jl. Moch. Toha No.1","Kota Bandung","Jawa Barat","ID",,"+62 812-1830-7773","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Central%20Bandung%20Sparepart.%20Aksesories%20dan%20alat%20service&query_place_id=ChIJNaeuhJ3oaC4RByjpJAUpblw","Toko Elektronik"
"Toko Serba Mulia","3.6","15","Jl. ABC","Kota Bandung","Jawa Barat","ID",,"+62 22 4236393","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Serba%20Mulia&query_place_id=ChIJRSU9xSTmaC4RSeJe2qp56TU","Toko Elektronik"
"Persada Computer Bandung - Ruko Segitigamas Kosambi","4.4","35","Jl. A. Yani Ruko Segitigamas No.221-223 Kav.A12","Kota Bandung","Jawa Barat","ID",,"+62 812-1470-4899","Toko Aksesori Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Persada%20Computer%20Bandung%20-%20Ruko%20Segitigamas%20Kosambi&query_place_id=ChIJyb_GXgDnaC4RlhFDMTd6wqE","Toko Aksesori Komputer"
"Andi Jaya Elektronik","4.8","6","Ps. Cikapundung Elektrik Center, Jl. ABC Blok Los TT No.36 Lt.2","Kota Bandung","Jawa Barat","ID",,"+62 838-7046-8000","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Andi%20Jaya%20Elektronik&query_place_id=ChIJJ-FNQiXmaC4R58fbX4B23Hw","Toko Elektronik"
"SEWAKOMPUTER","4.6","25","Metro Indah Mall, Blk. 1 No.19","Kota Bandung","Jawa Barat","ID",,"+62 813-8181-3737","Layanan dan Dukungan Komputer","Toko Software Komputer","Agen Persewaan Peralatan","Layanan Rental Alat",,,,,,,"https://www.google.com/maps/search/?api=1&query=SEWAKOMPUTER&query_place_id=ChIJfQY8oBnoaC4RVD0mfFHneU8","Layanan dan Dukungan Komputer"
"Kredit handphone dan playstation bandung timur","5","26",,"Kota Bandung","Jawa Barat","ID","https://www.instagram.com/homecreditbandung.aldi?igsh=MTl6d25pZWNicjQ3eg==&utm_source=qr","+62 878-3057-9826","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kredit%20handphone%20dan%20playstation%20bandung%20timur&query_place_id=ChIJgRWpXmTDaC4Rjge8ULnKoTs","Toko Elektronik"
"Tang Electric","4.6","70","Jl. Ciwastra No.54","Kota Bandung","Jawa Barat","ID",,"+62 852-2068-1807","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tang%20Electric&query_place_id=ChIJoRwlqjroaC4RcYfWZQslwas","Toko Elektronik"
"Elcowebsite","4.9","32","Gg. Sukapakir No.197/87B","Kota Bandung","Jawa Barat","ID",,"+62 851-9458-8097","Toko Komputer","Servis Komputer","Toko Software Komputer","Perusahaan Software","Perancang Situs Web",,,,,,"https://www.google.com/maps/search/?api=1&query=Elcowebsite&query_place_id=ChIJtemXnBvmaC4RwL6u7F8Tk5g","Toko Komputer"
"Roemah Elektronik Bandung Jual Beli TV, Kulkas, Speaker, dll baru dan bekas","4","69","Dekat Mall Festival Citylink atau, Jl. Sukamulya No. 2, Kopo Kecamatan Bojongloa Kaler","Kota Bandung","Jawa Barat","ID","https://wa.me/62895396539100?text=Halo!","+62 895-3965-39100","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Roemah%20Elektronik%20Bandung%20Jual%20Beli%20TV%2C%20Kulkas%2C%20Speaker%2C%20dll%20baru%20dan%20bekas&query_place_id=ChIJrRo7AVrpaC4RBYZWWzQ2T68","Toko Elektronik"
"TECNO STORE SUMARECON MALL BANDUNG","5","11","Lt. 1f no.888","Kota Bandung","Jawa Barat","ID","https://wa.me/089696135785","+62 896-9613-5785","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TECNO%20STORE%20SUMARECON%20MALL%20BANDUNG&query_place_id=ChIJRyJyCzjDaC4RR23ct-QxB-o","Toko Elektronik"
"Farta Electronics","5","1","Jalan Pratista Barat Ruko No.6","Kota Bandung","Jawa Barat","ID",,"+62 822-1616-3616","Toko Alat Listrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Farta%20Electronics&query_place_id=ChIJh-vSNwfoaC4RxceYGqP5RlQ","Toko Alat Listrik"
"Next Level Computer","5","169","Lt 1 Blok T06 - T07, BEC, Jl. Purnawarman No.7-11/13-15","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/nextlevelbec","+62 877-2331-7051","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Next%20Level%20Computer&query_place_id=ChIJ6wG_vH_naC4RWDTpBnKyUsk","Toko Komputer"
"NARACOMP,FIAQUATIC & KEDAI KATSU FIA","4.7","7","Jl. Parakan Saat III No.18","Kota Bandung","Jawa Barat","ID",,"+62 857-9844-2109","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NARACOMP%2CFIAQUATIC%20%26%20KEDAI%20KATSU%20FIA&query_place_id=ChIJiY13G6XDaC4RbgxXU_MRbvg","Toko Komputer"
"Toko Elektronik dan Listrik.Menerima servis .Suplier produk Toa dan narae . Bel sekolah manual otomatis.","4.5","24","AMANAH SHOPELEKTRONIKA Komplek Kamayangan Residence, Blk. C4 No.3, Kel","Kota Bandung","Jawa Barat","ID","http://tokoklikbandung.blogspot.co.id/","+62 818-0989-7870","Toko Elektronik","Toko Alat Listrik","Jasa perbaikan mesin",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Elektronik%20dan%20Listrik.Menerima%20servis%20.Suplier%20produk%20Toa%20dan%20narae%20.%20Bel%20sekolah%20manual%20otomatis.&query_place_id=ChIJA3lEzAfoaC4RQBJX_bfiTnQ","Toko Elektronik"
"Toko Linggar Jaya Ujung Berung","4.7","6","Jl. Raya Ujung Berung No.135","Kota Bandung","Jawa Barat","ID",,"+62 22 63725852","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Linggar%20Jaya%20Ujung%20Berung&query_place_id=ChIJRzu1-JDdaC4ROgWWSjUPaz0","Toko Elektronik"
"Reykom Bandung Menjual Thinkpad Bekas Berkualitas","5","6","Grand Calista, Jl. Cicukang Cluster no.10","Kota Bandung","Jawa Barat","ID","http://bit.ly/3UXEls6","+62 853-1536-6691","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Reykom%20Bandung%20Menjual%20Thinkpad%20Bekas%20Berkualitas&query_place_id=ChIJk9_iE67daC4RvirWZPNcMXw","Toko Komputer"
"Crystal Computer BEC Cash dan Kredit Laptop","4.2","21","Bandung Electronik Center, Jl. Purnawarman No.13-15 Lantai 1 Blok Y18","Kota Bandung","Jawa Barat","ID",,"+62 813-2248-0952","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Crystal%20Computer%20BEC%20Cash%20dan%20Kredit%20Laptop&query_place_id=ChIJy0KGfGLnaC4RkMjdKd0kpjk","Toko Komputer"
"Toko Central","4.6","19","Jl. Moch. Toha No.74","Kota Bandung","Jawa Barat","ID",,"+62 812-2342-171","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Central&query_place_id=ChIJ83KAd5roaC4Rl38By2f4OvQ","Toko Elektronik"
"Toko Inti Buana","4.6","20","Jl. Kalipah Apo No.20c","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/archive-tokointibuana?fbclid=PAZXh0bgNhZW0CMTEAAaaJsEzMvUqgWrIPkL46L9ro1-bH6sgzhxPcWXv0I55Jg6Rh5SZtJv1J5ZU_aem_x4HtwvPGhcCnTT68RgatlQ","+62 22 4260006","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Inti%20Buana&query_place_id=ChIJFwxQfiHmaC4RMQkR1CmCzGA","Toko Elektronik"
"Eagle 99","3.7","3","Electronic Center Lantai LG Blok F16, Purnawarman No.13 Bandung","Kota Bandung","Jawa Barat","ID",,"+62 877-3950-9413","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Eagle%2099&query_place_id=ChIJM1VVlTnmaC4RgvKnkRcUMfU","Toko Elektronik"
"Agus Elektronik","4","1","Jl. ABC No.112","Kota Bandung","Jawa Barat","ID",,"+62 22 4207662","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Agus%20Elektronik&query_place_id=ChIJZc-yRiXmaC4RDtGKofMJkF8","Toko Elektronik"
"""Nugraha Electronics"" Service Stabilizer di Bandung","4.9","7","Ps. Cikapundung Elektrik Center, Blok V No.3 Timur, Lantai 2","Kota Bandung","Jawa Barat","ID",,"+62 857-9706-9578","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%22Nugraha%20Electronics%22%20Service%20Stabilizer%20di%20Bandung&query_place_id=ChIJM0aGZyXmaC4RplQJjoqSJFw","Toko Elektronik"
"Lenovo Bandung By iT Zone","5","71","Jl. Purnawarman No.15-17","Kota Bandung","Jawa Barat","ID","https://wa.me/c/6282354366245","+62 823-5436-6245","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lenovo%20Bandung%20By%20iT%20Zone&query_place_id=ChIJu5NA7OnnaC4RgXNf9D_rO5k","Toko Komputer"
"GT Computer","3.2","29","Kompel Setradago Blok IV No 1","Kota Bandung","Jawa Barat","ID","https://shopee.co.id/shop/98542647/?page=0","+62 812-2226-9501","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GT%20Computer&query_place_id=ChIJvRMnVS3naC4RieDoV3tWBQU","Toko Komputer"
"Power Electronics","5","3","Jaya Plaza, Jl. A. Yani No.238 Lantai Dasar, Blok J-1 * K-1,2","Kota Bandung","Jawa Barat","ID",,"+62 22 7271813","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Power%20Electronics&query_place_id=ChIJ2RYcENLnaC4RZ4YwJBBmTVU","Toko Elektronik"
"PT. Samsung Electronics Indonesia","4.7","46","Trans Studio Mall Lantai G, JL Jend. Gatot Subroto, No. 289, Kebon Gedang","Kota Bandung","Jawa Barat","ID",,"+62 22 86012391","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PT.%20Samsung%20Electronics%20Indonesia&query_place_id=ChIJNbVb9NjnaC4R9Z7nXzcwBW0","Toko Elektronik"
"Toko sejahtera","3.4","29","Wa O&l2lllOO74O, Jl. ABC No.20","Kota Bandung","Jawa Barat","ID",,"+62 877-8719-7020","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20sejahtera&query_place_id=ChIJ976wtyTmaC4RLtmNBC66U74","Toko Elektronik"
"siliconONE Computer","4.6","188","Jl. Lengkong Kecil No.45A","Kota Bandung","Jawa Barat","ID","http://www.thesystemone.com/","+62 822-4040-8020","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=siliconONE%20Computer&query_place_id=ChIJ_QneSynmaC4R2Q_FHPGYtvQ","Toko Komputer"
"bandung laptop service ( jual beli laptop - service laptop - sparepart laptop)","4.9","87","MALL ISTANA, Bandung Electronic Center, lantai 2 blok t29","Kota Bandung","Jawa Barat","ID",,"+62 815-7332-7735","Servis Komputer","Toko Aksesori Komputer","Jasa Reparasi Komputer","Toko Komputer","Jasa perbaikan mesin",,,,,,"https://www.google.com/maps/search/?api=1&query=bandung%20laptop%20service%20(%20jual%20beli%20laptop%20-%20service%20laptop%20-%20sparepart%20laptop)&query_place_id=ChIJd8xVAiznaC4Rc8DbNJZQ9Rs","Servis Komputer"
"Gembira","5","2","Jl. ABC No.73","Kota Bandung","Jawa Barat","ID",,"","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gembira&query_place_id=ChIJUfSjJyXmaC4RaMTYeyMX3BY","Toko Elektronik"
"Jabbar Part - Service Laptop Bandung Panggilan, Perbaikan Laptop Cimahi, dan Dapat ditunggu","5","123","Jl. Purnawarman No.13 - 15","Kota Bandung","Jawa Barat","ID",,"+62 811-2111-1149","Servis Komputer","Toko Baterai","Grosir baterai","Toko Aksesori Komputer","Konsultan Komputer","Jasa Reparasi Komputer","Toko Software Komputer","Layanan dan Dukungan Komputer",,,"https://www.google.com/maps/search/?api=1&query=Jabbar%20Part%20-%20Service%20Laptop%20Bandung%20Panggilan%2C%20Perbaikan%20Laptop%20Cimahi%2C%20dan%20Dapat%20ditunggu&query_place_id=ChIJZ3urg0fnaC4Req91w5dPYV4","Servis Komputer"
"Toko elektronik",,,"Jl. A. Yani No.296","Kota Bandung","Jawa Barat","ID",,"+62 851-9973-5861","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20elektronik&query_place_id=ChIJcRxyRDLnaC4RG-AE7keLNEk","Toko"
"AGRES ID BANDUNG 05","5","241","BEC Mall, Jl. Purnawarman Lt.1","Kota Bandung","Jawa Barat","ID",,"+62 811-9002-9688","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AGRES%20ID%20BANDUNG%2005&query_place_id=ChIJ2Y0EIwDnaC4RZDlNlXJhgDI","Toko Komputer"
"Restu Computer","5","3","Jl. Riung Asri No.18","Kota Bandung","Jawa Barat","ID",,"+62 853-2010-1112","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Restu%20Computer&query_place_id=ChIJV_iHQsHnaC4R8cbxYisv7Bg","Toko Komputer"
"KREDIT HP DAN ELEKRONIK BANDUNG TIMUR","5","1","https://maps.app.goo.gl/EJX87FX8jrkTbsJH8, Jl. AH. Nasution No.2","Kota Bandung","Jawa Barat","ID","https://wa.me/6287834807405","+62 878-3480-7405","Toko Elektronik","Toko AC",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=KREDIT%20HP%20DAN%20ELEKRONIK%20BANDUNG%20TIMUR&query_place_id=ChIJ8WOA4nHDaC4REIe4hCOGp8o","Toko Elektronik"
"Toko Merpati","4.7","116","Jl. Otto Iskandar Dinata No.339","Kota Bandung","Jawa Barat","ID",,"+62 22 4234083","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Merpati&query_place_id=ChIJJx0NkZPnaC4RJJMjyaP-xKA","Toko Elektronik"
"Dukomsel","4.2","3271","Jl. Raya Kopo No.599 Lantai 1","Kota Bandung","Jawa Barat","ID",,"+62 813-2135-8989","Toko Ponsel","Toko Kamera","Toko Komputer","Printer Digital","Toko Elektronik","Toko Jam",,,,,"https://www.google.com/maps/search/?api=1&query=Dukomsel&query_place_id=ChIJU5BW_U7maC4RPKqnsXn5YC4","Toko Ponsel"
"Service elektronik ""Yon service""","4.8","33","depan kantor kelurahan, Jl. Nagrog No.17, RT.03/RW.07","Kota Bandung","Jawa Barat","ID",,"+62 858-1718-1011","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20elektronik%20%22Yon%20service%22&query_place_id=ChIJnS3RiiPdaC4RFsQkaitwW0M","Toko Elektronik"
